gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,tenure_group,HasInternet,NumServices,ContractMonths,IsMonthToMonth,ContractProgress,HasPhoneService,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year,fiber_contract_risk,price_tenure_risk,early_customer,price_stress,fiber_new_customer,Churn_Probability,Prediction,Risk_Level,Recommended_Action
0,0,1,1,54,1,1,0,1,0,1,1,1,1,105.2,5637.85,6,1,4,12,0,1.0,0,1,0,0,1,0,1,0,0,1.9127272727272726,0,0.0,0,0.27620548063426836,0,Low,No action
0,0,1,1,34,1,1,0,1,0,0,1,1,1,97.7,3410.0,4,1,3,1,1,0.0,0,1,0,0,0,0,0,0,1,2.7914285714285714,0,97.7,0,0.47233947443663954,1,Medium,Send engagement offer
1,0,0,0,39,1,0,0,0,1,1,0,0,1,80.45,3201.55,5,1,2,24,0,1.0,0,1,0,0,1,0,0,1,0,2.01125,0,0.0,0,0.08307692307692309,0,Low,No action
0,0,1,0,72,1,0,0,0,0,0,0,0,0,19.3,1304.8,8,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.2643835616438356,0,0.0,0,0.0,0,Low,No action
1,0,1,1,23,1,0,0,0,0,0,0,0,1,19.65,451.55,3,0,0,24,0,0.9583333333333334,0,0,1,0,0,1,0,1,0,0.8187499999999999,0,0.0,0,0.01483100233100233,0,Low,No action
0,0,0,0,11,1,0,0,0,0,0,0,0,0,20.4,231.45,1,0,0,24,0,0.4583333333333333,0,0,1,0,0,1,0,1,0,1.6999999999999997,0,0.0,0,0.004583254583254583,0,Low,No action
1,0,0,0,25,1,1,0,1,1,1,1,1,0,108.9,2809.05,4,1,5,24,0,1.0,0,1,0,0,1,0,0,1,0,4.188461538461539,0,0.0,0,0.1403975120534008,0,Low,No action
1,0,1,0,6,1,1,0,1,1,0,1,1,1,105.3,545.2,1,1,4,1,1,0.0,0,1,0,0,1,0,0,0,1,15.042857142857141,1,105.3,1,0.8447891977303742,1,High,Priority retention call
0,0,1,0,72,1,1,0,0,0,0,0,0,0,25.4,1710.9,8,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.347945205479452,0,0.0,0,0.002331002331002331,0,Low,No action
0,0,1,1,72,1,1,0,0,0,0,0,0,0,25.0,1738.9,8,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.3424657534246575,0,0.0,0,0.0,0,Low,No action
1,0,0,0,12,1,1,0,0,0,1,0,0,1,79.55,958.25,2,1,1,1,1,0.0,0,1,0,1,0,0,0,0,1,6.11923076923077,0,79.55,0,0.5132239133185753,1,Medium,Send engagement offer
1,1,1,0,56,1,1,1,1,1,1,0,0,1,68.45,4014.0,6,1,4,12,0,1.0,0,0,0,1,0,0,1,0,0,1.2008771929824562,0,0.0,0,0.06219693777215901,0,Low,No action
1,0,1,0,31,1,0,0,1,0,0,0,1,1,83.85,2674.15,4,1,2,1,1,0.0,0,1,0,0,0,0,0,0,1,2.6203125,0,83.85,0,0.3767859298026179,1,Medium,Send engagement offer
1,0,1,1,16,1,1,0,1,0,0,0,0,1,79.95,1267.95,2,1,1,1,1,0.0,0,1,0,1,0,0,0,0,1,4.702941176470588,0,79.95,0,0.45465198707055904,1,Medium,Send engagement offer
1,1,0,0,4,1,0,0,0,0,0,0,0,0,20.05,91.45,0,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,4.010000000000001,1,20.05,0,0.18963903312378086,0,Low,No action
1,0,1,1,69,1,0,0,0,0,0,0,0,1,20.35,1442.65,7,0,0,12,0,1.0,0,0,1,1,0,0,1,0,0,0.2907142857142857,0,0.0,0,0.020545977011494253,0,Low,No action
0,0,1,1,43,1,0,1,0,1,1,1,1,1,79.15,3566.6,5,1,5,24,0,1.0,0,0,0,1,0,0,0,1,0,1.7988636363636366,0,0.0,0,0.040190679853871515,0,Low,No action
1,1,1,0,61,1,1,0,1,1,0,1,1,1,104.4,6405.0,7,1,4,12,0,1.0,0,1,0,1,0,0,1,0,0,1.6838709677419355,0,0.0,0,0.2780478265728014,0,Low,No action
0,1,1,0,71,1,1,0,0,0,0,0,0,0,24.85,1901.0,7,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.3451388888888889,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,1,1,58,1,0,0,0,0,0,0,0,1,19.55,1108.8,6,0,0,12,0,1.0,0,0,1,0,1,0,1,0,0,0.3313559322033898,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,1,1,45,1,1,1,1,0,0,1,1,1,105.15,4730.9,5,1,4,1,1,0.0,0,1,0,0,1,0,0,0,1,2.2858695652173915,0,105.15,0,0.3465043794333214,1,Medium,Send engagement offer
1,1,1,1,61,1,1,0,0,1,0,1,0,1,65.2,3965.05,7,1,2,12,0,1.0,0,0,0,0,1,0,1,0,0,1.0516129032258064,0,0.0,0,0.1403975120534008,0,Low,No action
1,0,0,0,29,1,0,0,0,0,0,1,0,1,78.9,2384.15,4,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,2.6300000000000003,0,78.9,0,0.5541415055930895,1,Medium,Send engagement offer
1,0,1,0,72,1,1,1,1,1,0,1,1,1,109.55,8165.1,8,1,5,24,0,1.0,0,1,0,0,1,0,0,1,0,1.5006849315068491,0,0.0,0,0.12536902202491076,0,Low,No action
0,1,1,0,43,1,0,0,1,1,0,1,1,1,100.55,4304.0,5,1,4,12,0,1.0,0,1,0,0,0,0,1,0,0,2.2852272727272727,0,0.0,0,0.25527812766447405,0,Low,No action
1,0,0,0,10,1,0,0,0,1,1,0,0,0,54.25,583.0,1,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,4.931818181818182,0,54.25,0,0.18202467355053384,0,Low,No action
1,0,0,0,26,1,0,0,1,1,0,0,0,1,56.05,1553.2,4,1,2,12,0,1.0,0,0,0,0,0,1,1,0,0,2.0759259259259255,0,0.0,0,0.08622929430451554,0,Low,No action
1,0,1,0,71,1,1,0,1,1,0,1,1,1,105.15,7555.0,7,1,4,24,0,1.0,0,1,0,0,0,0,0,1,0,1.4604166666666667,0,0.0,0,0.1403975120534008,0,Low,No action
1,0,0,0,28,1,0,1,1,0,1,0,0,1,59.9,1654.7,4,1,3,12,0,1.0,0,0,0,0,1,0,1,0,0,2.06551724137931,0,0.0,0,0.07382086939609063,0,Low,No action
1,0,0,0,2,0,0,1,1,0,0,0,1,1,42.6,72.4,0,1,3,1,1,0.0,0,0,0,0,1,0,0,0,0,14.2,1,42.6,0,0.5965846360212558,1,Medium,Send engagement offer
0,0,0,0,26,0,0,1,1,0,0,0,1,1,44.65,1156.55,4,1,3,1,1,0.0,0,0,0,0,0,0,0,0,0,1.6537037037037035,0,44.65,0,0.19826892109500804,0,Low,No action
0,0,1,0,33,1,0,1,1,0,1,0,0,1,61.05,2018.4,4,1,3,24,0,1.0,0,0,0,0,0,1,0,1,0,1.7955882352941175,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,0,0,1,1,0,0,0,1,0,0,0,0,75.3,75.3,0,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,37.65,1,75.3,1,0.7957898878614991,1,High,Priority retention call
0,0,1,1,70,1,1,1,1,0,0,1,1,1,106.05,7554.05,7,1,4,1,1,0.0,0,1,0,0,1,0,0,0,1,1.4936619718309858,0,106.05,0,0.2962189957652752,0,Low,No action
1,0,0,1,24,1,0,0,0,0,0,0,0,0,19.75,498.1,4,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.79,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,0,0,60,1,1,1,1,1,1,1,1,1,116.6,7049.5,7,1,6,12,0,1.0,0,1,0,1,0,0,1,0,0,1.9114754098360656,0,0.0,0,0.13306335074164685,0,Low,No action
0,0,0,0,12,1,1,0,1,1,0,1,1,1,106.7,1253.9,2,1,4,1,1,0.0,0,1,0,0,1,0,0,0,1,8.207692307692309,0,106.7,0,0.6836014227318575,1,High,Priority retention call
1,0,1,1,12,1,0,0,0,1,0,1,0,1,58.35,740.55,2,1,2,1,1,0.0,0,0,0,1,0,0,0,0,0,4.4884615384615385,0,58.35,0,0.19947665056360708,0,Low,No action
1,0,0,0,40,1,1,0,0,0,0,0,1,0,83.85,3532.25,5,1,1,1,1,0.0,0,1,0,0,0,0,0,0,1,2.045121951219512,0,83.85,0,0.34284517660198244,1,Medium,Send engagement offer
1,0,0,0,3,1,0,0,0,0,0,1,0,1,54.2,140.4,0,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,13.55,1,54.2,0,0.5830568112743038,1,Medium,Send engagement offer
0,0,1,0,71,1,1,1,1,1,0,1,0,1,99.0,6994.6,7,1,4,24,0,1.0,0,1,0,0,1,0,0,1,0,1.375,0,0.0,0,0.10228119264314374,0,Low,No action
0,0,1,1,52,1,0,0,0,0,0,0,0,1,20.85,1071.6,6,0,0,12,0,1.0,0,0,1,1,0,0,1,0,0,0.39339622641509436,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,1,1,57,1,0,0,0,0,0,0,0,0,20.75,1123.15,6,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.3577586206896552,0,0.0,0,0.0,0,Low,No action
0,0,1,1,21,1,1,1,0,0,0,1,1,1,75.9,1549.75,3,1,3,12,0,1.0,0,0,0,0,0,0,1,0,0,3.45,0,0.0,0,0.156641759597875,0,Low,No action
0,0,0,0,51,1,1,0,0,0,0,0,0,1,24.6,1266.4,6,0,0,12,0,1.0,0,0,1,0,0,0,1,0,0,0.4730769230769231,0,0.0,0,0.04074438970990695,0,Low,No action
0,0,1,1,21,1,1,0,1,1,0,1,1,0,104.4,2157.95,3,1,4,1,1,0.0,0,1,0,0,1,0,0,0,1,4.745454545454546,0,104.4,0,0.5132239133185753,1,Medium,Send engagement offer
1,0,1,0,40,1,1,1,0,1,0,1,1,0,105.75,4228.55,5,1,4,12,0,1.0,0,1,0,0,0,0,1,0,0,2.579268292682927,0,0.0,0,0.1643360883146111,0,Low,No action
0,0,0,0,27,1,0,0,0,0,0,0,0,0,20.1,562.6,4,0,0,12,0,1.0,0,0,1,0,0,0,1,0,0,0.7178571428571429,0,0.0,0,0.0224904214559387,0,Low,No action
0,1,0,0,69,1,0,0,0,0,0,0,0,0,20.3,1356.3,7,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.29,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,0,0,69,1,1,0,1,0,1,1,1,1,105.2,7386.05,7,1,4,12,0,1.0,0,1,0,0,0,0,1,0,0,1.502857142857143,0,0.0,0,0.2002456029783387,0,Low,No action
1,0,0,0,62,1,0,1,0,0,1,0,1,1,65.1,3846.75,7,1,3,24,0,1.0,0,0,0,0,0,1,0,1,0,1.0333333333333332,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,1,1,70,1,1,0,1,0,0,1,1,0,98.3,6859.5,7,1,3,24,0,1.0,0,1,0,0,0,0,0,1,0,1.384507042253521,0,0.0,0,0.07672074729596853,0,Low,No action
0,1,1,0,72,1,1,0,1,1,1,1,0,0,77.35,5396.25,8,1,4,24,0,1.0,0,0,0,1,0,0,0,1,0,1.0595890410958904,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,0,1,71,1,0,1,1,1,1,1,0,1,76.9,5522.7,7,1,5,24,0,1.0,0,0,0,1,0,0,0,1,0,1.0680555555555555,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,0,0,9,1,0,0,0,0,0,0,1,1,80.8,713.1,1,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,8.08,0,80.8,0,0.6771446027157154,1,High,Priority retention call
0,0,1,0,23,1,0,1,0,0,0,0,1,1,59.95,1406.0,3,1,2,1,1,0.0,0,0,0,0,0,0,0,0,0,2.497916666666667,0,59.95,0,0.13306335074164685,0,Low,No action
0,0,0,0,67,1,0,0,0,0,0,0,0,0,20.5,1430.95,7,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.3014705882352941,0,0.0,0,0.004583254583254583,0,Low,No action
1,0,0,0,19,1,0,0,0,0,0,0,0,0,19.9,367.55,3,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,0.995,0,19.9,0,0.08772066458982347,0,Low,No action
0,0,1,1,61,1,0,0,1,0,1,1,1,1,98.45,6145.2,7,1,4,12,0,1.0,0,1,0,0,0,0,1,0,0,1.5879032258064516,0,0.0,0,0.1403975120534008,0,Low,No action
0,0,0,1,5,1,0,0,0,0,1,0,0,1,48.65,235.2,0,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,8.108333333333333,1,48.65,0,0.31544976499604443,1,Medium,Send engagement offer
0,0,1,0,34,1,1,0,0,1,0,1,1,0,100.85,3527.3,4,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,2.8814285714285712,0,100.85,0,0.5541415055930895,1,Medium,Send engagement offer
1,0,0,0,4,1,0,1,1,0,0,0,0,0,55.2,220.65,0,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,11.040000000000001,1,55.2,0,0.25648585713307304,0,Low,No action
1,0,1,1,10,1,0,0,1,0,1,0,1,1,65.5,616.9,1,1,3,1,1,0.0,0,0,0,0,1,0,0,0,0,5.954545454545455,0,65.5,0,0.19826892109500804,0,Low,No action
1,0,0,0,35,1,0,1,1,1,0,0,0,0,60.55,1982.6,4,1,3,1,1,0.0,0,0,0,0,1,0,0,0,0,1.6819444444444442,0,60.55,0,0.08482078668994557,0,Low,No action
1,0,0,0,8,1,1,0,0,0,0,1,0,1,87.05,762.1,1,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,9.67222222222222,0,87.05,0,0.8048533884264178,1,High,Priority retention call
1,1,0,0,41,1,1,1,1,1,0,1,1,1,113.2,4689.5,5,1,5,1,1,0.0,0,1,0,0,1,0,0,0,1,2.695238095238095,0,113.2,0,0.38059834545713883,1,Medium,Send engagement offer
0,0,1,1,60,1,0,1,1,0,1,1,1,1,79.05,4663.4,7,1,5,1,1,0.0,0,0,0,1,0,0,0,0,0,1.2959016393442624,0,79.05,0,0.04394296951819076,0,Low,No action
0,0,0,0,18,1,1,0,0,1,0,1,0,1,89.6,1633.0,3,1,2,12,0,1.0,0,1,0,1,0,0,1,0,0,4.71578947368421,0,0.0,0,0.25527812766447405,0,Low,No action
1,0,0,0,5,1,0,0,0,0,1,0,0,1,75.65,399.45,0,1,1,1,1,0.0,0,1,0,0,0,1,0,0,1,12.608333333333334,1,75.65,1,0.47233947443663954,1,Medium,Send engagement offer
1,1,0,0,8,1,0,0,0,0,0,0,0,0,19.65,164.3,1,0,0,1,1,0.0,0,0,1,0,1,0,0,0,0,2.183333333333333,0,19.65,0,0.1403975120534008,0,Low,No action
0,0,1,1,52,1,0,1,1,1,0,1,1,0,79.2,4016.3,6,1,5,24,0,1.0,0,0,0,0,1,0,0,1,0,1.4943396226415093,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,0,0,37,1,1,1,1,1,1,0,0,0,67.45,2443.3,5,1,4,12,0,1.0,0,0,0,0,1,0,1,0,0,1.775,0,0.0,0,0.07414138221660345,0,Low,No action
1,0,1,1,42,1,0,0,0,0,0,0,0,1,19.05,761.85,5,0,0,12,0,1.0,0,0,1,0,1,0,1,0,0,0.4430232558139535,0,0.0,0,0.04074438970990695,0,Low,No action
1,0,1,1,24,1,0,0,0,0,0,0,0,0,19.7,452.55,4,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.788,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,1,1,7,0,0,1,1,1,0,0,0,0,38.55,280.0,1,1,3,24,0,0.2916666666666667,0,0,0,0,0,1,0,1,0,4.81875,0,0.0,0,0.019187118152635393,0,Low,No action
1,0,1,1,58,1,1,0,0,0,0,0,0,1,24.5,1497.9,6,0,0,12,0,1.0,0,0,1,1,0,0,1,0,0,0.4152542372881356,0,0.0,0,0.0224904214559387,0,Low,No action
1,1,0,0,42,1,1,0,1,1,0,1,1,1,104.75,4323.45,5,1,4,1,1,0.0,0,1,0,0,0,0,0,0,1,2.436046511627907,0,104.75,0,0.5132239133185753,1,Medium,Send engagement offer
0,0,0,0,13,1,0,0,0,0,0,0,1,1,80.85,1008.7,2,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,5.7749999999999995,0,80.85,0,0.5965846360212558,1,Medium,Send engagement offer
0,1,1,1,72,1,0,1,0,1,1,1,1,1,104.1,7447.7,8,1,5,24,0,1.0,0,1,0,1,0,0,0,1,0,1.4260273972602737,0,0.0,0,0.04074438970990695,0,Low,No action
1,1,1,0,28,1,1,0,1,1,1,1,1,1,110.85,3204.4,4,1,5,1,1,0.0,0,1,0,0,1,0,0,0,1,3.822413793103448,0,110.85,0,0.506214813190027,1,Medium,Send engagement offer
0,0,1,1,53,1,1,0,1,1,0,1,1,1,105.25,5576.3,6,1,4,12,0,1.0,0,1,0,0,1,0,1,0,0,1.949074074074074,0,0.0,0,0.2979733817301875,0,Low,No action
1,0,1,0,57,1,1,0,0,1,0,1,1,1,100.75,5985.0,6,1,3,12,0,1.0,0,1,0,1,0,0,1,0,0,1.7370689655172413,0,0.0,0,0.28995258847756333,0,Low,No action
1,0,0,0,34,1,0,0,0,0,0,0,0,0,20.35,673.2,4,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,0.5814285714285714,0,20.35,0,0.06219693777215901,0,Low,No action
1,0,0,0,6,1,0,0,1,0,0,0,1,1,85.95,514.6,1,1,2,1,1,0.0,0,1,0,0,0,1,0,0,1,12.278571428571428,1,85.95,1,0.6241928533199881,1,High,Priority retention call
0,0,1,0,59,0,0,0,0,0,0,1,1,1,44.3,2666.75,6,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,0.7383333333333333,0,44.3,0,0.3195288211973418,1,Medium,Send engagement offer
1,0,0,0,8,1,0,0,0,0,0,0,0,0,44.45,369.3,1,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,4.938888888888889,0,44.45,0,0.18202467355053384,0,Low,No action
0,0,1,0,50,1,0,0,0,0,0,0,0,0,19.8,1013.2,6,0,0,24,0,1.0,0,0,1,0,1,0,0,1,0,0.38823529411764707,0,0.0,0,0.013472143472143474,0,Low,No action
0,0,0,0,51,1,0,0,0,0,0,0,0,0,20.45,1042.65,6,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.39326923076923076,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,0,0,1,1,0,0,0,0,0,0,0,1,45.85,45.85,0,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,22.925,1,45.85,0,0.5830568112743038,1,Medium,Send engagement offer
1,0,1,0,47,1,1,1,1,1,0,1,0,1,98.75,4533.7,5,1,4,1,1,0.0,0,1,0,0,1,0,0,0,1,2.0572916666666665,0,98.75,0,0.3767859298026179,1,Medium,Send engagement offer
1,0,1,0,56,1,1,1,1,1,0,1,1,0,109.8,6109.65,6,1,5,12,0,1.0,0,1,0,0,0,0,1,0,0,1.926315789473684,0,0.0,0,0.1480918407701369,0,Low,No action
0,1,0,0,2,1,0,0,0,1,0,0,0,0,49.95,107.1,0,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,16.65,1,49.95,0,0.43488846479398974,1,Medium,Send engagement offer
0,0,0,0,2,1,0,0,0,0,0,1,0,0,79.0,143.65,0,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,26.333333333333332,1,79.0,1,0.6468864468864469,1,High,Priority retention call
1,0,0,0,1,1,0,0,0,1,0,0,0,0,76.35,76.35,0,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,38.175,1,76.35,1,0.7957898878614991,1,High,Priority retention call
0,0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,4,1,3,12,0,1.0,0,0,0,0,0,1,1,0,0,2.024,0,0.0,0,0.1403975120534008,0,Low,No action
0,0,1,1,41,1,0,0,0,0,0,0,0,0,19.5,798.2,5,0,0,12,0,1.0,0,0,1,0,0,0,1,0,0,0.46428571428571425,0,0.0,0,0.016775446775446776,0,Low,No action
1,0,1,0,51,1,1,0,0,1,0,1,1,1,98.85,4947.55,6,1,3,12,0,1.0,0,1,0,0,1,0,1,0,0,1.9009615384615384,0,0.0,0,0.33744706594071383,1,Medium,Send engagement offer
0,0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,0,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,24.275,1,48.55,0,0.44128707148791674,1,Medium,Send engagement offer
0,0,0,0,37,0,0,0,0,0,0,1,0,0,35.8,1316.9,5,1,1,24,0,1.0,0,0,0,1,0,0,0,1,0,0.9421052631578946,0,0.0,0,0.04074438970990695,0,Low,No action
1,0,1,0,51,1,0,1,1,1,0,1,0,1,93.5,4619.55,6,1,4,12,0,1.0,0,1,0,0,1,0,1,0,0,1.7980769230769231,0,0.0,0,0.1403975120534008,0,Low,No action
0,0,1,0,32,1,1,0,1,0,0,1,1,1,98.85,3145.9,4,1,3,1,1,0.0,0,1,0,1,0,0,0,0,1,2.995454545454545,0,98.85,0,0.5541415055930895,1,Medium,Send engagement offer
0,0,1,0,64,1,0,1,0,0,0,0,0,1,73.55,4764.0,7,1,1,1,1,0.0,0,1,0,0,0,1,0,0,1,1.1315384615384616,0,73.55,0,0.19870244528234005,0,Low,No action
1,1,1,0,39,1,0,1,1,0,0,1,1,0,99.1,3877.95,5,1,4,12,0,1.0,0,1,0,0,0,1,1,0,0,2.4775,0,0.0,0,0.1403975120534008,0,Low,No action
1,0,1,1,7,1,0,1,1,1,0,1,0,0,69.45,477.05,1,1,4,12,0,0.5833333333333334,0,0,0,0,1,0,1,0,0,8.68125,0,0.0,0,0.0558874139626352,0,Low,No action
0,1,0,0,38,1,1,0,0,0,0,1,1,0,94.75,3653.0,5,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,2.4294871794871793,0,94.75,0,0.5132570667111538,1,Medium,Send engagement offer
0,0,0,1,1,0,0,0,0,0,0,0,0,0,24.2,24.2,0,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,12.1,1,24.2,0,0.42103854169240784,1,Medium,Send engagement offer
1,0,1,0,2,1,0,1,0,0,0,0,0,1,74.4,139.4,0,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,24.8,1,74.4,1,0.5907427116226303,1,Medium,Send engagement offer
1,0,0,1,4,1,1,0,1,0,0,1,0,0,89.6,365.65,0,1,2,1,1,0.0,0,1,0,0,0,1,0,0,1,17.919999999999998,1,89.6,1,0.5766582045803768,1,Medium,Send engagement offer
0,0,1,0,66,1,1,1,1,1,0,0,0,1,66.1,4428.45,7,1,3,24,0,1.0,0,0,0,1,0,0,0,1,0,0.9865671641791044,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,1,1,44,1,0,0,1,1,1,0,0,1,61.9,2924.05,5,1,3,1,1,0.0,0,0,0,0,0,1,0,0,0,1.3755555555555556,0,61.9,0,0.06219693777215901,0,Low,No action
0,0,0,1,18,1,1,0,0,1,0,0,0,1,80.55,1406.65,3,1,1,1,1,0.0,0,1,0,1,0,0,0,0,1,4.239473684210526,0,80.55,0,0.3767859298026179,1,Medium,Send engagement offer
0,0,0,1,71,1,1,0,0,0,0,0,0,0,24.35,1654.6,7,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.33819444444444446,0,0.0,0,0.002331002331002331,0,Low,No action
0,0,0,0,3,1,0,0,1,0,0,0,0,1,49.9,130.1,0,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,12.475,1,49.9,0,0.427846211272863,1,Medium,Send engagement offer
1,0,1,1,13,1,0,0,0,0,0,0,1,0,55.95,734.35,2,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,3.9964285714285714,0,55.95,0,0.19826892109500804,0,Low,No action
0,0,0,0,26,1,0,0,0,0,0,0,0,1,20.65,595.5,4,0,0,12,0,1.0,0,0,1,1,0,0,1,0,0,0.7648148148148147,0,0.0,0,0.04074438970990695,0,Low,No action
1,0,0,0,6,1,0,0,0,1,0,0,1,0,83.9,497.55,1,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,11.985714285714286,1,83.9,1,0.5888987356729293,1,Medium,Send engagement offer
0,1,0,0,54,1,1,0,1,0,0,0,1,1,90.05,4931.8,6,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,1.6372727272727272,0,90.05,0,0.47233947443663954,1,Medium,Send engagement offer
0,1,1,0,36,1,1,0,0,0,0,0,1,1,85.25,3132.75,5,1,1,1,1,0.0,0,1,0,1,0,0,0,0,1,2.3040540540540544,0,85.25,0,0.5132570667111538,1,Medium,Send engagement offer
0,0,1,1,2,1,1,1,0,0,0,0,0,0,56.7,113.55,0,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,18.9,1,56.7,0,0.255628457542693,0,Low,No action
1,0,0,0,4,1,1,0,0,0,0,0,0,0,23.9,97.5,0,0,0,12,0,0.3333333333333333,0,0,1,0,1,0,1,0,0,4.78,1,0.0,0,0.07098901098901099,0,Low,No action
1,0,1,1,51,0,0,0,0,1,1,1,1,1,56.15,2898.95,6,1,4,12,0,1.0,0,0,0,0,1,0,1,0,0,1.0798076923076922,0,0.0,0,0.1403975120534008,0,Low,No action
1,1,1,0,70,1,1,0,1,0,1,1,1,1,105.55,7195.35,7,1,4,12,0,1.0,0,1,0,0,0,0,1,0,0,1.486619718309859,0,0.0,0,0.18963903312378086,0,Low,No action
1,0,1,1,72,1,1,0,0,0,0,0,0,0,24.25,1784.5,8,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.3321917808219178,0,0.0,0,0.0,0,Low,No action
0,0,0,0,72,1,0,0,0,0,0,0,0,1,19.8,1468.75,8,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.27123287671232876,0,0.0,0,0.004583254583254583,0,Low,No action
1,1,1,0,72,1,1,1,0,1,1,1,1,1,109.75,8075.35,8,1,5,24,0,1.0,0,1,0,0,0,1,0,1,0,1.5034246575342465,0,0.0,0,0.07198871879894804,0,Low,No action
1,0,1,1,72,1,0,0,0,0,0,0,0,0,19.55,1463.45,8,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.2678082191780822,0,0.0,0,0.0,0,Low,No action
0,0,1,0,46,1,0,0,0,0,0,0,0,0,19.6,851.2,5,0,0,1,1,0.0,0,0,1,0,1,0,0,0,0,0.4170212765957447,0,19.6,0,0.10875241062156948,0,Low,No action
0,0,1,0,31,1,1,0,1,1,0,1,0,0,93.8,3019.5,4,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,2.93125,0,93.8,0,0.3750315438377056,1,Medium,Send engagement offer
1,0,1,1,61,0,0,1,1,0,1,0,1,1,50.7,3088.75,7,1,4,12,0,1.0,0,0,0,0,0,0,1,0,0,0.817741935483871,0,0.0,0,0.040190679853871515,0,Low,No action
0,0,1,0,71,1,1,1,1,1,1,0,1,0,80.4,5727.15,7,1,5,24,0,1.0,0,0,0,1,0,0,0,1,0,1.1166666666666667,0,0.0,0,0.019187118152635393,0,Low,No action
1,0,0,0,3,1,1,0,0,0,0,0,0,1,75.5,220.6,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,18.875,1,75.5,1,0.7689278609994723,1,High,Priority retention call
0,1,1,0,57,1,1,0,0,1,0,1,1,0,100.6,5746.15,6,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,1.7344827586206895,0,100.6,0,0.4955695793450734,1,Medium,Send engagement offer
